I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
-15.880000000000003,-7.384,-1.216000000000001,11.432000000000002,-13.392,1.2000000000000028,16.552,17.784,-18.104,-32.06399999999999,-20.159999999999997,-7.744
-17.880000000000003,-10.384,-0.21600000000000108,13.432000000000002,-13.392,-0.7999999999999972,15.552,15.783999999999999,-18.104,-31.063999999999993,-19.159999999999997,-7.744
-18.880000000000003,-13.384,0.7839999999999989,16.432000000000002,-13.392,-2.799999999999997,14.552,13.783999999999999,-17.104,-29.063999999999993,-17.159999999999997,-9.744
-19.880000000000003,-15.384,2.783999999999999,18.432000000000002,-13.392,-4.799999999999997,13.552,11.783999999999999,-17.104,-27.063999999999993,-16.159999999999997,-10.744
-21.880000000000003,-18.384,3.783999999999999,20.432000000000002,-12.392,-6.799999999999997,11.552,8.783999999999999,-16.104,-25.063999999999993,-14.159999999999997,-11.744
-22.880000000000003,-21.384,5.783999999999999,22.432000000000002,-12.392,-8.799999999999997,10.552,6.783999999999999,-15.104,-23.063999999999993,-12.159999999999997,-12.744
-24.880000000000003,-24.384,7.783999999999999,25.432000000000002,-12.392,-10.799999999999997,8.552,4.783999999999999,-14.104,-21.063999999999993,-11.159999999999997,-13.744
-25.880000000000003,-27.384,8.783999999999999,27.432000000000002,-12.392,-12.799999999999997,7.552,2.783999999999999,-14.104,-19.063999999999993,-9.159999999999997,-14.744
-23.880000000000003,-25.384,7.783999999999999,25.432000000000002,-11.392,-11.799999999999997,9.552,2.783999999999999,-13.104,-19.063999999999993,-9.159999999999997,-15.744
-21.880000000000003,-21.384,6.783999999999999,22.432000000000002,-9.392,-9.799999999999997,11.552,2.783999999999999,-12.104,-20.063999999999993,-10.159999999999997,-16.744
-18.880000000000003,-18.384,5.783999999999999,19.432000000000002,-8.392,-7.799999999999997,14.552,2.783999999999999,-12.104,-20.063999999999993,-11.159999999999997,-16.744
-16.880000000000003,-15.384,3.783999999999999,16.432000000000002,-7.392,-5.799999999999997,17.552,3.783999999999999,-11.104,-21.063999999999993,-12.159999999999997,-17.744
-13.880000000000003,-11.384,2.783999999999999,12.432000000000002,-6.392,-3.799999999999997,19.552,3.783999999999999,-11.104,-22.063999999999993,-13.159999999999997,-18.744
-11.880000000000003,-8.384,0.7839999999999989,9.432000000000002,-5.392,-1.7999999999999972,22.552,3.783999999999999,-10.104,-23.063999999999993,-14.159999999999997,-19.744
-8.880000000000003,-4.384,-0.21600000000000108,6.432000000000002,-5.392,0.20000000000000284,25.552,3.783999999999999,-10.104,-23.063999999999993,-15.159999999999997,-19.744
-10.880000000000003,-7.384,-2.216000000000001,8.432000000000002,-5.392,-1.7999999999999972,25.552,3.783999999999999,-10.104,-24.063999999999993,-16.159999999999997,-18.744
-14.880000000000003,-11.384,-3.216000000000001,11.432000000000002,-6.392,-4.799999999999997,25.552,3.783999999999999,-11.104,-25.063999999999993,-18.159999999999997,-17.744
-17.880000000000003,-15.384,-4.216000000000001,14.432000000000002,-7.392,-6.799999999999997,24.552,3.783999999999999,-12.104,-25.063999999999993,-19.159999999999997,-16.744
-21.880000000000003,-19.384,-6.216000000000001,17.432000000000002,-9.392,-9.799999999999997,24.552,3.783999999999999,-13.104,-26.063999999999993,-20.159999999999997,-15.744
-25.880000000000003,-23.384,-7.216000000000001,20.432000000000002,-10.392,-12.799999999999997,23.552,3.783999999999999,-14.104,-26.063999999999993,-21.159999999999997,-13.744
-28.880000000000003,-27.384,-9.216000000000001,23.432000000000002,-12.392,-15.799999999999997,23.552,3.783999999999999,-14.104,-27.063999999999993,-22.159999999999997,-12.744
-32.88,-31.384,-10.216000000000001,26.432000000000002,-13.392,-18.799999999999997,23.552,3.783999999999999,-15.104,-27.063999999999993,-23.159999999999997,-11.744
-31.880000000000003,-32.384,-10.216000000000001,28.432000000000002,-12.392,-19.799999999999997,21.552,1.783999999999999,-17.104,-28.063999999999993,-23.159999999999997,-11.744
-30.880000000000003,-33.384,-9.216000000000001,29.432000000000002,-11.392,-19.799999999999997,19.552,-1.216000000000001,-18.104,-30.063999999999993,-22.159999999999997,-12.744
-28.880000000000003,-33.384,-8.216000000000001,30.432000000000002,-10.392,-19.799999999999997,18.552,-3.216000000000001,-20.104,-31.063999999999993,-21.159999999999997,-12.744
-27.880000000000003,-34.384,-7.216000000000001,31.432000000000002,-9.392,-20.799999999999997,16.552,-6.216000000000001,-21.104,-32.06399999999999,-20.159999999999997,-13.744
-25.880000000000003,-35.384,-6.216000000000001,33.432,-7.392,-20.799999999999997,14.552,-8.216000000000001,-23.104,-33.06399999999999,-19.159999999999997,-13.744
-23.880000000000003,-36.384,-6.216000000000001,34.432,-6.392,-20.799999999999997,13.552,-11.216000000000001,-25.104,-34.06399999999999,-18.159999999999997,-14.744
-22.880000000000003,-36.384,-5.216000000000001,35.432,-5.392,-20.799999999999997,11.552,-13.216000000000001,-26.104,-35.06399999999999,-17.159999999999997,-14.744
-23.880000000000003,-35.384,-3.216000000000001,34.432,-6.392,-19.799999999999997,12.552,-12.216000000000001,-27.104,-36.06399999999999,-18.159999999999997,-16.744
-25.880000000000003,-33.384,-2.216000000000001,33.432,-8.392,-18.799999999999997,14.552,-11.216000000000001,-29.104,-37.06399999999999,-20.159999999999997,-18.744
-27.880000000000003,-31.384,-1.216000000000001,31.432000000000002,-10.392,-16.799999999999997,15.552,-10.216000000000001,-30.104,-37.06399999999999,-22.159999999999997,-19.744
-29.880000000000003,-29.384,0.7839999999999989,30.432000000000002,-12.392,-15.799999999999997,17.552,-9.216000000000001,-31.104,-38.06399999999999,-24.159999999999997,-21.744
-30.880000000000003,-28.384,1.783999999999999,28.432000000000002,-14.392,-13.799999999999997,19.552,-7.216000000000001,-32.104,-39.06399999999999,-25.159999999999997,-23.744
-32.88,-26.384,3.783999999999999,26.432000000000002,-16.392,-11.799999999999997,20.552,-6.216000000000001,-33.104,-40.06399999999999,-27.159999999999997,-24.744
-34.88,-24.384,4.783999999999999,25.432000000000002,-18.392,-10.799999999999997,22.552,-5.216000000000001,-34.104,-40.06399999999999,-29.159999999999997,-26.744
-33.88,-25.384,4.783999999999999,26.432000000000002,-18.392,-10.799999999999997,20.552,-6.216000000000001,-35.104,-39.06399999999999,-29.159999999999997,-26.744
-32.88,-26.384,4.783999999999999,27.432000000000002,-17.392,-11.799999999999997,17.552,-8.216000000000001,-35.104,-38.06399999999999,-27.159999999999997,-24.744
-31.880000000000003,-27.384,3.783999999999999,28.432000000000002,-17.392,-12.799999999999997,14.552,-10.216000000000001,-36.104,-36.06399999999999,-26.159999999999997,-23.744
-29.880000000000003,-28.384,3.783999999999999,29.432000000000002,-16.392,-13.799999999999997,11.552,-12.216000000000001,-36.104,-35.06399999999999,-25.159999999999997,-22.744
-28.880000000000003,-30.384,2.783999999999999,31.432000000000002,-15.392,-14.799999999999997,8.552,-14.216000000000001,-37.104,-33.06399999999999,-24.159999999999997,-20.744
-26.880000000000003,-31.384,2.783999999999999,32.432,-14.392,-14.799999999999997,5.552,-16.216,-37.104,-31.063999999999993,-23.159999999999997,-19.744
-25.880000000000003,-32.384,2.783999999999999,33.432,-14.392,-15.799999999999997,2.5519999999999996,-18.216,-37.104,-30.063999999999993,-22.159999999999997,-18.744
-25.880000000000003,-32.384,1.783999999999999,33.432,-13.392,-15.799999999999997,6.552,-18.216,-37.104,-31.063999999999993,-23.159999999999997,-18.744
-25.880000000000003,-32.384,0.7839999999999989,32.432,-13.392,-14.799999999999997,11.552,-17.216,-35.104,-33.06399999999999,-25.159999999999997,-20.744
-25.880000000000003,-32.384,-0.21600000000000108,31.432000000000002,-12.392,-14.799999999999997,16.552,-17.216,-34.104,-35.06399999999999,-26.159999999999997,-21.744
-26.880000000000003,-31.384,-1.216000000000001,30.432000000000002,-12.392,-13.799999999999997,21.552,-16.216,-33.104,-37.06399999999999,-28.159999999999997,-22.744
-26.880000000000003,-31.384,-2.216000000000001,29.432000000000002,-11.392,-12.799999999999997,27.552,-16.216,-31.104,-38.06399999999999,-30.159999999999997,-23.744
-26.880000000000003,-31.384,-2.216000000000001,29.432000000000002,-11.392,-11.799999999999997,32.552,-15.216000000000001,-30.104,-40.06399999999999,-31.159999999999997,-24.744
-26.880000000000003,-31.384,-3.216000000000001,28.432000000000002,-11.392,-11.799999999999997,37.552,-15.216000000000001,-29.104,-42.06399999999999,-33.16,-25.744
-25.880000000000003,-30.384,-4.216000000000001,28.432000000000002,-9.392,-11.799999999999997,36.552,-14.216000000000001,-28.104,-41.06399999999999,-31.159999999999997,-25.744
-22.880000000000003,-30.384,-4.216000000000001,28.432000000000002,-8.392,-12.799999999999997,32.552,-13.216000000000001,-28.104,-39.06399999999999,-29.159999999999997,-23.744
-20.880000000000003,-30.384,-4.216000000000001,28.432000000000002,-7.392,-13.799999999999997,29.552,-13.216000000000001,-28.104,-37.06399999999999,-26.159999999999997,-22.744
-17.880000000000003,-30.384,-5.216000000000001,29.432000000000002,-5.392,-14.799999999999997,25.552,-12.216000000000001,-27.104,-35.06399999999999,-23.159999999999997,-21.744
-15.880000000000003,-30.384,-5.216000000000001,29.432000000000002,-5.392,-15.799999999999997,21.552,-12.216000000000001,-27.104,-33.06399999999999,-21.159999999999997,-20.744
-12.880000000000003,-30.384,-5.216000000000001,29.432000000000002,-3.3920000000000003,-15.799999999999997,18.552,-11.216000000000001,-27.104,-31.063999999999993,-18.159999999999997,-19.744
-10.880000000000003,-30.384,-5.216000000000001,29.432000000000002,-2.3920000000000003,-16.799999999999997,14.552,-11.216000000000001,-27.104,-29.063999999999993,-15.159999999999997,-18.744
-12.880000000000003,-25.384,-2.216000000000001,27.432000000000002,-4.392,-13.799999999999997,17.552,-9.216000000000001,-26.104,-29.063999999999993,-17.159999999999997,-19.744
-15.880000000000003,-20.384,1.783999999999999,23.432000000000002,-5.392,-8.799999999999997,23.552,-7.216000000000001,-24.104,-31.063999999999993,-19.159999999999997,-20.744
-18.880000000000003,-15.384,6.783999999999999,19.432000000000002,-8.392,-3.799999999999997,28.552,-6.216000000000001,-23.104,-32.06399999999999,-22.159999999999997,-22.744
-21.880000000000003,-10.384,10.783999999999999,16.432000000000002,-11.392,0.20000000000000284,33.552,-4.216000000000001,-22.104,-33.06399999999999,-25.159999999999997,-23.744
-24.880000000000003,-4.384,15.783999999999999,12.432000000000002,-13.392,5.200000000000003,38.552,-2.216000000000001,-20.104,-34.06399999999999,-27.159999999999997,-25.744
-28.880000000000003,0.6159999999999997,19.784,8.432000000000002,-16.392,10.200000000000003,43.552,-1.216000000000001,-19.104,-35.06399999999999,-30.159999999999997,-27.744
-31.880000000000003,5.616,23.784,4.432000000000002,-19.392,14.200000000000003,47.552,0.7839999999999989,-18.104,-36.06399999999999,-33.16,-28.744
-31.880000000000003,9.616,28.784,3.432000000000002,-22.392,19.200000000000003,51.552,2.783999999999999,-16.104,-34.06399999999999,-30.159999999999997,-25.744
-30.880000000000003,12.616,32.784,2.432000000000002,-25.392,23.200000000000003,54.552,5.783999999999999,-15.104,-31.063999999999993,-26.159999999999997,-21.744
-30.880000000000003,15.616,36.784,2.432000000000002,-29.392,27.200000000000003,58.552,7.783999999999999,-14.104,-28.063999999999993,-22.159999999999997,-17.744
-29.880000000000003,18.616,40.784,1.4320000000000022,-32.392,31.200000000000003,61.552,9.783999999999999,-12.104,-25.063999999999993,-18.159999999999997,-13.744
-28.880000000000003,21.616,44.784,0.43200000000000216,-35.392,35.2,64.55199999999999,11.783999999999999,-11.104,-22.063999999999993,-14.159999999999997,-9.744
-27.880000000000003,25.616,48.784,-0.5679999999999978,-38.392,39.2,67.55199999999999,14.783999999999999,-9.104,-19.063999999999993,-10.159999999999997,-5.744
-27.880000000000003,28.616,53.784,-0.5679999999999978,-42.392,43.2,71.55199999999999,16.784,-8.104,-16.063999999999993,-6.159999999999997,-1.7439999999999998
-24.880000000000003,32.616,54.784,-3.567999999999998,-41.392,45.2,76.55199999999999,19.784,-5.103999999999999,-14.063999999999993,-4.159999999999997,0.2560000000000002
-20.880000000000003,36.616,55.784,-7.567999999999998,-39.392,48.2,81.55199999999999,23.784,-1.1039999999999992,-12.063999999999993,-2.1599999999999966,2.2560000000000002
-17.880000000000003,40.616,56.784,-11.567999999999998,-38.392,50.2,86.55199999999999,27.784,1.8960000000000008,-10.063999999999993,-0.1599999999999966,4.256
-13.880000000000003,45.616,57.784,-15.567999999999998,-36.392,52.2,91.55199999999999,30.784,5.896000000000001,-8.063999999999993,1.8400000000000034,6.256
-9.880000000000003,49.616,58.784,-19.567999999999998,-34.392,54.2,97.55199999999999,34.784,9.896,-6.063999999999993,3.8400000000000034,8.256
-6.880000000000003,53.616,59.784,-23.567999999999998,-33.392,57.2,102.55199999999999,38.784,12.896,-4.063999999999993,5.840000000000003,10.256
-2.8800000000000026,57.616,60.784,-27.567999999999998,-31.392,59.2,107.55199999999999,42.784,16.896,-2.063999999999993,7.840000000000003,12.256
-0.8800000000000026,62.616,61.784,-30.567999999999998,-29.392,62.2,100.55199999999999,39.784,18.896,0.936000000000007,10.840000000000003,14.256
2.1199999999999974,66.616,63.784,-34.568,-27.392,64.2,90.55199999999999,35.784,20.896,3.936000000000007,13.840000000000003,17.256
5.119999999999997,70.616,64.78399999999999,-38.568,-26.392,67.2,79.55199999999999,31.784,22.896,6.936000000000007,15.840000000000003,19.256
7.119999999999997,74.616,65.78399999999999,-41.568,-24.392,70.2,69.55199999999999,26.784,24.896,9.936000000000007,18.840000000000003,21.256
10.119999999999997,78.616,66.78399999999999,-45.568,-22.392,72.2,58.552,22.784,26.896,12.936000000000007,21.840000000000003,23.256
12.119999999999997,82.616,67.78399999999999,-49.568,-21.392,75.2,48.552,18.784,28.896,16.936000000000007,24.840000000000003,26.256
15.119999999999997,86.616,68.78399999999999,-53.568,-19.392,78.2,38.552,14.783999999999999,30.896,19.936000000000007,27.840000000000003,28.256
17.119999999999997,82.616,62.784,-51.568,-15.392,73.2,30.552,10.783999999999999,27.896,18.936000000000007,27.840000000000003,28.256
19.119999999999997,75.616,54.784,-49.568,-11.392,65.2,22.552,8.783999999999999,22.896,15.936000000000007,26.840000000000003,28.256
21.119999999999997,69.616,45.784,-46.568,-7.392,58.2,15.552,5.783999999999999,17.896,13.936000000000007,25.840000000000003,28.256
24.119999999999997,62.616,37.784,-43.568,-3.3920000000000003,50.2,7.552,2.783999999999999,12.896,10.936000000000007,24.840000000000003,28.256
26.119999999999997,55.616,28.784,-41.568,0.6079999999999997,42.2,-0.4480000000000004,0.7839999999999989,7.896000000000001,8.936000000000007,23.840000000000003,28.256
28.119999999999997,48.616,20.784,-38.568,4.608,35.2,-7.448,-2.216000000000001,2.896000000000001,6.936000000000007,22.840000000000003,28.256
30.119999999999997,41.616,12.783999999999999,-35.568,8.608,27.200000000000003,-15.448,-5.216000000000001,-2.103999999999999,3.936000000000007,21.840000000000003,28.256
27.119999999999997,32.616,5.783999999999999,-29.567999999999998,11.608,20.200000000000003,-15.448,-6.216000000000001,-5.103999999999999,-0.06399999999999295,17.840000000000003,24.256
23.119999999999997,23.616,0.7839999999999989,-23.567999999999998,13.608,13.200000000000003,-14.448,-6.216000000000001,-7.103999999999999,-4.063999999999993,12.840000000000003,19.256
18.119999999999997,14.616,-4.216000000000001,-16.567999999999998,15.608,6.200000000000003,-13.448,-6.216000000000001,-9.104,-9.063999999999993,7.840000000000003,14.256
14.119999999999997,5.616,-10.216000000000001,-9.567999999999998,17.608,-0.7999999999999972,-11.448,-6.216000000000001,-12.104,-13.063999999999993,2.8400000000000034,8.256
9.119999999999997,-4.384,-15.216000000000001,-3.567999999999998,19.608,-7.799999999999997,-10.448,-6.216000000000001,-14.104,-18.063999999999993,-2.1599999999999966,3.2560000000000002
5.119999999999997,-13.384,-21.216,3.432000000000002,21.608,-15.799999999999997,-8.448,-6.216000000000001,-16.104,-22.063999999999993,-7.159999999999997,-2.7439999999999998
1.1199999999999974,-22.384,-26.216,10.432000000000002,23.608,-22.799999999999997,-7.448,-6.216000000000001,-18.104,-26.063999999999993,-12.159999999999997,-7.744
-3.8800000000000026,-28.384,-26.216,15.432000000000002,20.608,-25.799999999999997,-3.4480000000000004,-8.216000000000001,-21.104,-30.063999999999993,-16.159999999999997,-11.744
-7.880000000000003,-32.384,-24.216,19.432000000000002,16.608,-28.799999999999997,1.5519999999999996,-10.216000000000001,-25.104,-32.06399999999999,-19.159999999999997,-13.744
-11.880000000000003,-36.384,-22.216,23.432000000000002,12.608,-30.799999999999997,5.552,-12.216000000000001,-28.104,-35.06399999999999,-22.159999999999997,-16.744
